973507,0.69,-0.22,-0.11,0.68
973532,0.69,-0.22,-0.11,0.68
973556,0.69,-0.22,-0.11,0.69
973580,0.68,-0.21,-0.10,0.69
973604,0.68,-0.21,-0.10,0.69
973634,0.68,-0.20,-0.10,0.70
973658,0.68,-0.20,-0.09,0.70
973682,0.68,-0.19,-0.09,0.70
973706,0.68,-0.18,-0.08,0.71
973730,0.68,-0.17,-0.08,0.71
973754,0.68,-0.16,-0.07,0.72
973778,0.67,-0.15,-0.06,0.72
973802,0.67,-0.14,-0.06,0.72
973826,0.67,-0.14,-0.05,0.73
973850,0.67,-0.13,-0.05,0.73
973874,0.67,-0.13,-0.05,0.73
973898,0.67,-0.12,-0.04,0.74
973922,0.66,-0.11,-0.04,0.74
973946,0.66,-0.11,-0.04,0.74
973970,0.66,-0.10,-0.03,0.74
973994,0.66,-0.10,-0.03,0.75
974018,0.66,-0.10,-0.02,0.75
974047,0.65,-0.09,-0.02,0.75
974071,0.65,-0.09,-0.01,0.75
974095,0.65,-0.09,-0.01,0.76
974119,0.65,-0.08,-0.00,0.76
974143,0.64,-0.08,0.00,0.76
974167,0.64,-0.08,0.01,0.76
974191,0.64,-0.07,0.01,0.77
974215,0.64,-0.07,0.02,0.77
974239,0.64,-0.06,0.02,0.77
974263,0.63,-0.06,0.03,0.77
974287,0.63,-0.05,0.04,0.77
974311,0.63,-0.05,0.04,0.77
974335,0.63,-0.04,0.05,0.78
974359,0.63,-0.04,0.06,0.78
974383,0.63,-0.03,0.06,0.78
974407,0.62,-0.03,0.07,0.78
974431,0.62,-0.02,0.07,0.78
974459,0.62,-0.02,0.07,0.78
974483,0.62,-0.01,0.08,0.78
974507,0.62,-0.01,0.08,0.78
974531,0.62,-0.00,0.09,0.78
974555,0.61,0.00,0.09,0.78
974579,0.61,0.01,0.10,0.79
974603,0.61,0.01,0.10,0.79
974627,0.61,0.02,0.11,0.79
974651,0.61,0.02,0.11,0.79
974675,0.61,0.02,0.12,0.79
974699,0.61,0.03,0.12,0.79
974723,0.60,0.03,0.13,0.79
974747,0.60,0.03,0.13,0.79
974771,0.60,0.04,0.14,0.78
974795,0.60,0.04,0.14,0.78
974819,0.60,0.04,0.15,0.78
974843,0.60,0.04,0.16,0.78
974867,0.60,0.04,0.16,0.78
974896,0.60,0.05,0.17,0.78
974920,0.60,0.05,0.17,0.78
974944,0.60,0.05,0.18,0.78
974968,0.60,0.05,0.19,0.78
974992,0.60,0.05,0.19,0.78
975016,0.59,0.06,0.20,0.78
975040,0.59,0.06,0.21,0.78
975064,0.59,0.06,0.21,0.77
975088,0.59,0.06,0.22,0.77
975112,0.59,0.06,0.23,0.77
975136,0.59,0.06,0.24,0.77
975160,0.59,0.06,0.25,0.76
