12623,0.73,0.60,0.12,-0.31
12648,0.73,0.60,0.12,-0.31
12672,0.73,0.60,0.11,-0.31
12696,0.73,0.60,0.11,-0.31
12720,0.73,0.60,0.11,-0.31
12744,0.73,0.60,0.11,-0.31
12768,0.73,0.60,0.11,-0.31
12792,0.73,0.61,0.10,-0.31
12816,0.72,0.61,0.10,-0.31
12840,0.72,0.61,0.10,-0.31
12864,0.72,0.61,0.10,-0.31
12888,0.72,0.61,0.10,-0.31
12912,0.72,0.61,0.09,-0.31
12936,0.72,0.61,0.09,-0.31
12960,0.72,0.61,0.09,-0.31
12984,0.72,0.62,0.09,-0.31
13008,0.72,0.62,0.09,-0.31
13032,0.72,0.62,0.08,-0.31
13056,0.72,0.62,0.08,-0.30
13080,0.72,0.62,0.08,-0.30
13104,0.72,0.62,0.08,-0.30
13128,0.72,0.63,0.07,-0.30
13152,0.71,0.63,0.07,-0.30
13176,0.71,0.63,0.07,-0.30
13200,0.71,0.63,0.07,-0.30
13224,0.71,0.63,0.07,-0.30
13248,0.71,0.64,0.06,-0.30
13272,0.71,0.64,0.06,-0.30
13296,0.71,0.64,0.06,-0.29
13320,0.71,0.64,0.06,-0.29
13344,0.71,0.64,0.06,-0.29
13368,0.70,0.64,0.06,-0.29
13392,0.70,0.65,0.05,-0.29
13416,0.70,0.65,0.05,-0.29
13440,0.70,0.65,0.05,-0.29
13464,0.70,0.65,0.05,-0.29
13488,0.70,0.65,0.05,-0.29
13512,0.70,0.65,0.05,-0.29
13536,0.70,0.65,0.04,-0.29
13560,0.70,0.66,0.04,-0.29
13584,0.69,0.66,0.04,-0.29
13608,0.69,0.66,0.04,-0.29
13632,0.69,0.66,0.04,-0.29
13656,0.68,0.67,0.03,-0.29
13680,0.68,0.67,0.03,-0.29
13704,0.68,0.68,0.03,-0.29
13728,0.67,0.68,0.03,-0.29
13752,0.67,0.69,0.02,-0.29
13776,0.66,0.70,0.02,-0.28
13800,0.65,0.70,0.01,-0.28
13824,0.64,0.71,0.01,-0.28
13848,0.64,0.72,0.00,-0.28
13872,0.63,0.73,-0.00,-0.28
13896,0.62,0.73,-0.01,-0.28
13920,0.61,0.74,-0.01,-0.28
13944,0.60,0.75,-0.02,-0.28
13968,0.59,0.76,-0.02,-0.27
13992,0.58,0.76,-0.03,-0.27
14016,0.58,0.77,-0.03,-0.27
14040,0.57,0.78,-0.04,-0.27
14064,0.56,0.78,-0.04,-0.27
14088,0.55,0.78,-0.05,-0.28
14112,0.55,0.79,-0.05,-0.28
14136,0.54,0.79,-0.05,-0.28
14160,0.54,0.79,-0.05,-0.28
14184,0.54,0.79,-0.05,-0.28
14208,0.54,0.79,-0.05,-0.28
14232,0.54,0.79,-0.05,-0.28
14256,0.54,0.79,-0.05,-0.28
14280,0.55,0.79,-0.05,-0.27
14304,0.56,0.78,-0.05,-0.27
14328,0.57,0.77,-0.04,-0.27
14352,0.59,0.76,-0.03,-0.27
14376,0.60,0.75,-0.02,-0.28
14400,0.61,0.75,-0.02,-0.28
14424,0.61,0.74,-0.02,-0.28
14448,0.62,0.73,-0.02,-0.28
14472,0.62,0.73,-0.01,-0.28
14496,0.63,0.73,-0.01,-0.27
14520,0.63,0.73,-0.00,-0.27
14544,0.64,0.72,0.00,-0.27
14568,0.65,0.72,0.00,-0.26
14592,0.66,0.71,0.01,-0.26
14616,0.66,0.70,0.01,-0.26
14640,0.67,0.69,0.02,-0.26
14664,0.68,0.69,0.02,-0.26
14688,0.69,0.68,0.03,-0.25
14712,0.70,0.67,0.04,-0.26
14736,0.71,0.66,0.04,-0.26
14760,0.71,0.65,0.05,-0.26
14784,0.72,0.64,0.05,-0.26
14808,0.73,0.63,0.06,-0.27
14832,0.73,0.62,0.06,-0.27
14856,0.73,0.62,0.06,-0.27
14880,0.73,0.62,0.06,-0.27
14904,0.73,0.62,0.06,-0.28
14928,0.73,0.62,0.06,-0.28
14952,0.73,0.62,0.06,-0.28
14976,0.73,0.63,0.05,-0.28
15000,0.73,0.63,0.05,-0.28
15024,0.72,0.63,0.05,-0.28
15048,0.72,0.63,0.05,-0.28
15072,0.72,0.63,0.05,-0.28
15096,0.72,0.63,0.05,-0.28
15120,0.72,0.63,0.05,-0.29
15144,0.72,0.63,0.05,-0.29
15168,0.72,0.63,0.06,-0.29
15192,0.72,0.63,0.06,-0.29
15216,0.72,0.62,0.06,-0.29
15240,0.72,0.62,0.07,-0.29
15264,0.72,0.62,0.07,-0.29
15288,0.72,0.62,0.07,-0.29
15312,0.73,0.62,0.07,-0.29
15336,0.73,0.62,0.07,-0.29
15360,0.73,0.62,0.07,-0.30
15384,0.72,0.62,0.07,-0.30
15408,0.72,0.62,0.07,-0.30
15432,0.72,0.62,0.07,-0.30
15456,0.72,0.62,0.07,-0.30
15480,0.72,0.63,0.07,-0.30
15504,0.72,0.63,0.07,-0.30
15528,0.71,0.63,0.07,-0.30
15552,0.71,0.63,0.07,-0.30
15576,0.71,0.63,0.07,-0.30
15600,0.71,0.63,0.07,-0.30
15624,0.71,0.63,0.06,-0.30
15648,0.71,0.63,0.06,-0.30
15672,0.71,0.63,0.06,-0.31
15696,0.71,0.63,0.06,-0.31
15720,0.71,0.63,0.06,-0.31
15744,0.71,0.62,0.06,-0.31
15768,0.71,0.62,0.06,-0.31
15792,0.71,0.62,0.06,-0.31
15816,0.71,0.63,0.06,-0.31
15840,0.71,0.63,0.06,-0.31
15864,0.71,0.63,0.06,-0.31
15888,0.71,0.63,0.06,-0.31
15912,0.71,0.63,0.06,-0.31
