16470,1.00,0.01,0.00,0.00
16495,1.00,0.02,0.01,0.01
16519,1.00,0.02,0.01,0.01
16543,1.00,0.02,0.01,0.01
16567,1.00,0.03,0.01,0.01
16610,1.00,0.03,0.02,0.02
16634,1.00,0.03,0.02,0.02
16658,1.00,0.04,0.02,0.02
16682,1.00,0.04,0.03,0.03
16706,1.00,0.04,0.03,0.03
16730,1.00,0.05,0.03,0.03
16754,1.00,0.05,0.03,0.03
16778,1.00,0.05,0.04,0.04
16802,1.00,0.06,0.04,0.04
16826,1.00,0.06,0.04,0.04
16850,1.00,0.07,0.04,0.04
16874,1.00,0.07,0.04,0.05
16898,0.99,0.07,0.05,0.05
16922,0.99,0.08,0.05,0.05
16946,0.99,0.08,0.05,0.06
16970,0.99,0.08,0.05,0.06
16994,0.99,0.09,0.05,0.06
17018,0.99,0.09,0.06,0.07
17042,0.99,0.10,0.06,0.07
17070,0.99,0.10,0.06,0.07
17094,0.99,0.11,0.06,0.08
17118,0.99,0.11,0.06,0.08
17142,0.99,0.12,0.06,0.08
17166,0.99,0.12,0.07,0.09
17190,0.99,0.13,0.07,0.09
17214,0.98,0.13,0.07,0.09
17238,0.98,0.14,0.07,0.10
17262,0.98,0.15,0.08,0.10
17286,0.98,0.15,0.08,0.10
17310,0.98,0.16,0.08,0.11
17334,0.98,0.17,0.08,0.11
17358,0.97,0.18,0.08,0.11
17382,0.97,0.19,0.08,0.12
17406,0.97,0.20,0.09,0.12
17430,0.97,0.21,0.09,0.12
17454,0.96,0.22,0.09,0.13
17478,0.96,0.24,0.09,0.13
17502,0.95,0.25,0.09,0.13
17531,0.95,0.27,0.09,0.14
17555,0.94,0.28,0.09,0.14
17579,0.94,0.30,0.09,0.14
17603,0.93,0.31,0.09,0.15
17627,0.93,0.33,0.09,0.15
17651,0.92,0.34,0.09,0.15
17675,0.92,0.36,0.09,0.15
17699,0.91,0.38,0.09,0.16
17723,0.90,0.39,0.09,0.16
17747,0.89,0.41,0.09,0.16
17771,0.89,0.42,0.09,0.17
17795,0.88,0.43,0.09,0.17
17819,0.88,0.44,0.09,0.18
17843,0.87,0.45,0.09,0.18
17867,0.87,0.45,0.09,0.19
17891,0.87,0.45,0.09,0.20
17915,0.87,0.45,0.08,0.20
17939,0.87,0.45,0.08,0.21
17963,0.87,0.44,0.07,0.22
17991,0.87,0.44,0.07,0.22
18015,0.87,0.43,0.06,0.23
18039,0.87,0.43,0.05,0.23
18063,0.88,0.42,0.04,0.23
18087,0.88,0.41,0.03,0.24
18111,0.89,0.39,0.01,0.24
18135,0.89,0.38,-0.00,0.25
18159,0.89,0.37,-0.01,0.25
18183,0.90,0.36,-0.03,0.26
18207,0.90,0.35,-0.03,0.26
18231,0.90,0.34,-0.04,0.27
18255,0.90,0.34,-0.05,0.27
18279,0.90,0.33,-0.06,0.27
18303,0.90,0.33,-0.06,0.27
18327,0.90,0.32,-0.07,0.27
18351,0.90,0.32,-0.08,0.27
18375,0.90,0.32,-0.09,0.27
18399,0.90,0.31,-0.09,0.28
18423,0.90,0.31,-0.10,0.28
18452,0.90,0.31,-0.10,0.28
18476,0.90,0.31,-0.10,0.28
18500,0.90,0.31,-0.10,0.29
18524,0.90,0.31,-0.10,0.29
18548,0.90,0.31,-0.09,0.29
18572,0.90,0.30,-0.08,0.30
18596,0.90,0.30,-0.08,0.30
18620,0.90,0.30,-0.07,0.30
18644,0.90,0.30,-0.06,0.31
